hour,day_of_week,previous_occupancy,current_occupancy,traffic_level,weather,event_level,parking_price,total_spaces,occupancy_percentage
8,4,84.06,80.1,2,1,0,6.98,148,50.92
17,6,17.67,38.56,3,3,1,6.52,15,44.68
22,6,42.13,40.37,2,0,0,4.56,134,32.12
3,6,78.35,73.81,3,3,1,7.03,90,45.92
18,2,32.46,54.19,2,3,2,3.21,129,59.42
14,2,93.28,100.0,3,2,3,1.99,75,94.04
11,6,76.26,86.66,3,3,3,7.38,11,75.29
19,4,64.05,69.82,1,1,3,6.64,142,65.79
14,0,68.41,68.17,3,1,0,4.93,103,49.67
5,4,86.14,73.74,3,0,0,1.73,87,60.4
16,4,44.5,73.79,3,3,3,5.55,72,72.55
6,1,9.19,20.45,1,1,3,5.43,75,16.6
8,3,71.67,59.71,2,0,0,2.39,41,49.1
10,5,45.19,63.44,3,2,0,2.84,76,52.1
12,4,74.73,75.51,1,3,3,3.18,132,60.48
19,4,89.86,68.3,1,1,0,7.03,48,53.77
6,0,63.91,51.24,1,0,3,1.94,40,47.86
2,2,53.97,37.32,1,2,1,1.98,145,31.16
16,4,14.27,42.96,2,2,3,3.12,132,43.17
16,5,94.43,66.21,0,0,0,4.25,102,43.37
3,4,48.42,53.97,2,0,3,3.83,94,49.1
13,3,70.79,63.78,0,0,3,3.7,109,48.96
11,5,13.68,11.13,1,0,1,5.28,46,1.64
17,0,70.27,73.36,2,0,3,3.57,98,70.62
1,2,49.92,39.75,1,2,1,4.9,70,23.95
3,2,62.72,52.36,2,2,3,4.58,33,48.42
2,6,31.17,11.18,0,1,1,3.83,27,3.61
23,0,19.85,28.12,1,2,2,2.6,106,33.32
16,4,61.09,63.51,3,1,0,2.31,84,61.19
3,2,89.42,57.49,3,0,0,3.25,38,49.48
0,1,33.46,29.8,0,1,2,6.84,23,17.43
19,1,82.49,94.95,3,3,3,7.4,29,81.11
11,3,20.62,37.09,1,0,2,2.13,87,29.02
0,0,60.76,51.43,2,2,2,7.02,72,34.37
15,4,89.29,66.3,1,0,0,3.31,142,27.45
17,1,73.49,53.02,0,0,2,2.86,82,47.48
9,5,87.63,71.64,3,3,0,2.06,144,71.56
7,0,56.29,62.21,2,1,1,2.66,86,48.71
3,1,93.96,62.53,2,3,1,2.18,89,45.44
9,5,61.39,48.18,1,3,1,3.29,142,36.29
18,4,67.91,74.77,2,1,1,7.35,17,63.5
21,6,49.94,57.07,3,0,2,6.95,59,42.26
5,1,85.07,69.89,0,2,3,6.3,33,53.19
9,1,13.37,27.73,0,0,3,6.04,112,25.82
10,2,33.33,32.28,0,2,0,4.34,90,23.94
12,2,7.95,18.74,1,1,1,3.22,54,14.64
9,6,65.54,65.94,1,0,2,4.03,69,44.21
14,6,82.27,72.91,2,0,1,5.18,120,51.1
15,6,60.31,57.0,3,0,1,4.62,57,41.52
0,2,20.04,17.76,2,2,1,4.74,100,14.99
0,6,90.85,80.76,3,2,1,3.43,106,58.78
16,4,55.03,65.8,2,1,1,2.43,71,57.28
19,6,50.37,46.73,1,1,0,5.21,114,34.02
22,5,59.98,46.08,0,2,3,5.76,67,39.16
12,5,76.61,60.11,0,1,2,7.45,108,31.71
9,4,51.25,62.27,2,3,3,6.62,74,51.25
4,6,14.65,6.02,2,3,1,5.3,70,7.43
20,6,89.42,71.06,1,1,1,4.79,89,44.08
2,4,18.34,0.0,1,2,2,2.5,38,15.7
5,0,47.1,45.57,3,3,2,5.14,126,35.76
11,2,37.04,30.44,3,3,1,1.69,136,35.14
13,0,57.25,52.5,2,3,0,3.55,41,37.45
13,6,19.32,21.26,2,0,1,2.09,51,18.72
5,6,74.7,57.95,3,2,2,7.43,53,36.81
5,0,68.73,53.39,1,3,1,6.08,129,17.06
4,3,14.14,21.84,1,2,2,3.02,113,3.87
7,4,11.97,25.89,3,1,2,6.46,83,29.74
15,2,14.17,11.33,0,0,0,3.88,65,0.0
5,3,62.15,44.2,2,3,1,3.54,124,37.8
0,6,82.48,61.88,2,2,3,5.36,100,62.65
15,1,59.47,42.9,1,3,0,2.95,14,35.98
23,6,91.23,57.23,0,3,0,1.86,148,39.92
17,3,68.3,75.46,0,2,3,4.59,29,53.3
16,6,35.74,43.15,1,2,1,6.73,82,29.6
9,6,45.9,32.91,0,3,2,2.98,111,23.92
6,0,79.35,72.7,3,1,0,4.27,130,58.45
15,2,77.91,72.55,2,1,1,1.89,26,62.67
14,2,72.55,37.96,0,0,0,7.4,12,17.7
18,2,60.04,54.3,0,0,3,2.25,127,50.75
1,5,66.61,63.05,2,2,1,5.99,101,32.24
5,1,20.2,19.77,2,0,3,3.66,22,23.42
15,2,16.97,2.16,0,0,0,2.0,101,5.03
21,4,31.62,27.94,0,1,3,6.92,124,16.22
20,4,15.14,33.94,2,0,3,2.14,85,47.2
17,0,67.7,81.6,2,0,3,1.9,75,77.3
19,5,50.88,40.22,0,0,2,3.76,21,33.52
22,6,59.11,66.29,2,1,3,2.45,58,61.51
3,4,44.19,30.08,3,3,0,5.72,44,31.58
18,3,42.2,53.98,1,3,3,6.98,49,43.19
3,1,42.4,48.41,2,2,3,2.55,94,50.21
10,0,93.77,75.26,0,0,3,6.14,29,65.48
15,5,51.18,40.26,2,3,3,4.53,14,41.05
8,1,53.48,55.41,2,3,3,2.16,127,61.2
6,6,7.52,15.42,2,2,0,4.12,82,12.03
5,3,66.83,48.06,3,0,0,4.9,113,31.61
22,2,57.55,74.01,3,2,2,3.18,88,68.24
0,1,11.85,16.62,0,3,3,2.22,53,16.31
13,2,84.77,78.98,0,2,2,4.94,149,55.57
2,6,30.18,42.54,3,2,2,6.57,113,26.23
13,4,68.02,61.37,2,1,2,3.65,147,55.1
17,3,58.42,68.26,1,2,3,1.88,68,65.05
18,1,93.63,74.63,0,0,1,5.18,92,49.78
4,2,80.55,69.49,1,1,2,7.14,13,39.87
21,2,83.88,74.59,0,2,3,7.36,138,49.7
7,5,21.6,20.71,1,0,1,6.56,60,7.55
11,2,71.37,63.67,2,1,1,2.11,96,51.46
21,3,86.38,96.17,3,1,3,4.49,12,76.94
13,5,93.65,51.68,0,1,2,4.57,90,34.17
20,1,74.37,70.78,0,1,3,2.38,98,56.32
1,5,22.23,21.87,0,3,2,1.96,64,9.22
20,1,51.53,49.48,2,2,1,5.29,60,32.66
22,5,10.29,36.54,3,3,1,1.9,119,28.54
3,2,58.69,48.44,1,3,2,6.84,137,32.97
21,0,10.65,12.26,1,1,1,4.33,32,6.64
13,3,41.39,59.58,2,1,2,2.17,141,39.03
1,1,59.67,59.18,1,1,2,3.71,36,38.61
17,3,74.26,81.29,1,1,3,5.48,83,73.97
8,6,8.5,40.4,3,1,3,2.89,101,57.15
5,2,13.8,15.61,2,2,2,2.84,130,16.04
21,4,15.53,21.37,3,1,0,3.62,115,19.79
6,2,18.32,27.86,2,1,3,2.59,147,34.07
14,6,5.66,16.31,0,1,1,1.65,21,15.89
7,3,42.19,51.1,3,0,1,7.4,128,34.53
7,2,39.13,52.05,2,0,0,5.52,149,32.67
13,1,10.28,18.31,1,0,1,6.58,14,0.01
8,1,76.64,86.98,2,0,1,5.43,121,55.15
12,3,72.13,86.23,3,2,2,2.91,10,64.92
15,4,53.57,51.48,3,2,0,5.4,40,29.81
12,5,12.92,7.85,0,1,2,4.48,61,0.41
16,1,86.8,84.06,3,1,0,2.93,117,70.41
19,1,31.15,38.84,0,0,2,4.0,93,20.09
3,1,48.35,39.88,1,1,3,3.8,32,38.5
2,3,63.14,53.79,1,3,1,7.41,80,29.93
10,2,40.26,49.74,3,2,0,6.66,120,45.4
17,1,41.7,43.23,1,1,2,2.91,43,44.93
20,5,58.84,51.22,1,0,2,1.7,51,36.8
10,3,17.76,18.25,1,1,2,5.13,132,21.85
20,3,49.53,48.06,1,3,1,1.61,37,40.3
4,0,40.67,15.17,2,1,1,7.08,55,7.8
16,3,33.72,52.11,1,0,3,7.45,62,43.36
16,4,21.94,37.44,1,0,2,4.28,97,39.85
19,3,37.82,44.78,0,2,3,2.28,92,46.11
0,1,51.72,43.45,3,3,2,5.43,80,33.92
16,6,51.4,36.51,1,0,0,6.76,92,22.71
12,4,38.46,58.64,3,0,0,5.09,110,40.68
20,6,18.08,21.65,2,3,3,6.33,59,33.93
20,4,75.83,62.57,3,3,0,6.05,65,44.95
8,3,12.36,18.51,0,3,1,2.22,114,20.2
13,1,75.68,71.0,1,2,2,5.09,59,44.04
1,3,45.14,46.09,3,1,0,3.53,77,41.84
2,4,37.19,53.33,3,2,3,7.2,29,33.48
2,0,93.39,71.3,0,1,2,6.06,71,35.11
15,3,91.29,95.19,3,2,2,2.1,133,80.52
14,5,17.58,18.3,0,3,3,3.45,105,24.75
22,1,77.22,73.65,1,3,0,4.11,137,38.53
0,4,44.81,41.32,0,3,3,7.32,110,16.99
20,6,87.87,81.15,1,3,3,5.97,90,62.22
20,0,71.57,66.11,3,3,0,6.49,147,45.37
3,6,48.94,26.35,0,1,1,2.59,140,0.0
4,0,48.68,52.09,3,1,3,4.92,19,54.63
19,2,60.29,61.41,1,1,1,5.87,30,56.61
19,0,19.11,24.54,0,0,0,3.28,145,22.0
19,5,12.72,37.0,0,3,2,7.18,90,23.14
8,3,77.65,77.1,1,2,3,2.91,40,82.53
19,3,69.81,65.35,1,0,0,6.63,129,36.76
2,3,75.28,64.28,2,3,2,6.23,27,45.59
23,3,70.54,74.52,2,0,1,7.15,90,56.81
8,0,85.4,95.94,3,0,2,6.39,103,80.7
4,0,83.84,65.44,1,0,3,5.48,13,53.91
0,6,28.41,1.65,0,2,0,5.26,44,0.0
17,4,49.49,72.41,3,3,3,2.62,115,77.93
4,0,87.3,70.58,2,1,1,2.04,101,54.2
0,1,49.11,45.26,2,2,2,4.0,17,46.51
3,1,80.46,52.24,2,2,0,3.95,73,43.08
10,1,48.44,74.5,3,0,3,3.42,68,74.5
23,5,15.81,30.63,1,2,3,4.0,147,27.42
14,1,66.26,52.99,0,0,2,3.65,96,30.74
10,4,49.13,40.79,2,2,0,2.57,118,42.89
13,4,63.2,66.06,1,1,0,5.65,43,34.78
13,5,61.54,68.76,3,2,1,3.07,73,60.25
3,4,10.94,10.19,1,0,0,4.21,114,0.0
1,6,24.05,15.88,2,2,0,6.39,104,0.0
3,1,59.02,29.95,0,1,0,2.15,36,16.3
1,6,40.57,33.22,2,0,2,6.72,16,24.11
17,3,29.49,41.6,0,3,0,7.26,11,20.07
14,4,94.44,72.01,0,1,3,4.99,83,59.73
17,2,14.29,14.48,1,3,0,4.78,20,3.99
8,4,61.07,56.29,0,2,2,3.36,125,51.13
12,4,63.77,74.02,3,2,0,1.6,69,64.52
7,0,94.1,70.15,2,2,0,5.3,81,56.98
14,1,35.56,54.16,3,0,2,1.55,51,43.75
3,3,64.05,41.92,2,3,1,7.36,69,34.19
1,6,91.15,79.51,3,2,2,2.17,65,63.69
18,1,8.47,43.13,3,1,3,6.16,46,56.32
5,1,47.33,39.81,1,1,2,1.59,147,47.76
22,0,43.38,49.44,2,2,3,7.07,74,43.81
6,6,35.99,32.02,3,1,0,1.58,106,33.79
8,4,22.85,24.66,1,0,2,4.01,119,27.19
18,4,29.38,43.3,1,0,2,2.1,106,36.38
9,0,21.54,39.55,3,1,0,4.34,110,35.21
4,3,80.82,46.52,1,3,0,6.29,78,18.78
7,4,23.43,45.64,1,2,3,3.28,28,36.77
18,6,53.13,63.28,0,0,3,3.1,33,58.64
4,6,71.39,42.22,1,3,0,4.5,56,29.85
11,6,12.79,23.89,3,2,0,6.21,75,6.8
7,2,22.52,25.57,0,1,0,5.55,65,7.11
9,3,52.73,52.39,1,1,2,6.03,150,37.99
19,4,43.81,63.17,1,1,2,6.13,67,37.83
15,6,6.73,0.55,0,2,2,6.49,114,0.0
2,0,45.01,17.95,0,0,2,4.71,145,0.0
16,2,18.21,35.09,0,3,1,4.86,100,16.12
19,2,14.43,27.89,3,0,0,5.63,124,27.99
15,6,27.38,41.32,2,1,2,5.02,122,25.02
1,0,88.0,57.56,1,0,1,3.54,46,45.8
12,1,43.55,51.81,2,1,3,3.5,53,44.92
12,1,60.77,58.13,1,0,2,1.52,100,44.45
0,0,62.0,50.0,0,3,3,7.11,15,41.34
18,0,78.44,100.0,2,0,3,4.56,43,80.56
3,3,28.26,20.33,1,0,2,1.97,22,19.38
8,3,34.01,29.79,0,1,2,6.9,72,6.12
7,0,80.58,88.44,2,3,3,5.5,107,83.8
21,5,68.3,58.72,1,0,1,7.33,93,34.75
22,2,63.25,44.96,0,0,0,2.42,113,30.35
18,5,55.57,64.15,3,0,1,3.86,68,57.6
8,6,68.58,82.37,3,3,1,2.93,21,89.4
15,6,75.61,90.68,2,1,3,3.66,79,74.04
15,4,76.24,74.37,2,2,2,2.78,134,60.13
8,6,94.74,88.31,1,2,3,2.47,83,80.62
6,3,87.58,86.0,3,1,0,5.25,114,64.06
3,4,27.79,25.89,0,1,2,2.05,28,6.51
10,5,77.52,77.79,2,0,3,3.55,46,70.35
14,5,30.1,38.56,0,3,3,4.15,47,9.71
17,3,9.02,33.02,2,2,1,7.35,43,27.95
4,4,67.44,59.72,0,0,1,4.98,90,19.59
15,5,85.97,81.14,3,2,2,3.23,139,76.97
21,0,70.61,52.66,1,0,1,3.23,94,38.21
18,6,76.36,72.94,3,0,2,6.45,16,77.24
21,5,49.49,42.94,1,2,3,6.16,142,38.89
19,6,53.12,49.7,0,2,1,4.84,25,32.2
11,4,20.02,21.48,2,3,1,5.43,14,29.25
23,4,93.27,81.89,0,0,2,4.63,20,47.21
16,6,92.77,98.04,3,1,1,7.46,139,64.59
11,3,90.7,88.19,2,1,3,7.43,102,64.89
17,1,29.43,35.07,1,1,2,6.8,29,35.29
22,3,46.93,48.36,2,3,0,5.24,135,22.78
8,6,16.97,28.95,1,2,1,2.13,113,28.61
0,1,22.25,10.11,1,2,3,5.18,138,11.13
3,1,53.87,53.17,0,0,3,5.71,70,34.85
17,3,50.79,46.58,0,0,3,3.9,69,53.06
10,0,9.26,43.35,3,2,3,5.59,150,48.14
0,4,64.57,54.82,2,3,3,1.78,30,58.26
12,4,54.6,48.46,1,3,2,3.78,38,41.88
21,2,70.92,53.06,0,3,2,1.7,63,40.21
16,2,43.1,42.83,0,2,3,4.72,17,41.36
22,1,19.16,35.5,3,0,3,2.69,98,46.1
16,3,54.51,50.34,0,1,1,2.25,89,38.4
1,0,56.52,39.54,0,3,0,6.31,73,16.91
1,2,48.21,47.04,2,0,2,6.39,115,24.85
19,0,5.14,41.73,3,3,3,6.37,82,40.78
22,1,12.22,21.99,2,1,3,5.15,125,23.21
12,1,38.77,24.83,0,3,1,3.38,146,17.12
4,5,5.12,6.46,1,2,3,1.66,138,13.19
20,3,77.02,68.2,1,1,0,2.91,90,46.45
5,5,94.8,82.25,2,0,3,7.2,109,60.34
18,5,89.11,85.96,2,3,2,4.16,65,85.45
2,2,76.0,48.52,0,2,2,5.59,150,40.9
10,1,81.3,87.86,3,1,1,5.12,46,65.13
11,2,6.3,13.96,3,1,3,6.47,15,33.04
13,4,34.34,32.85,2,2,1,5.25,65,38.6
22,5,46.21,43.45,0,0,3,5.66,60,30.64
15,5,47.06,55.4,1,1,3,4.45,83,44.22
15,3,9.86,18.6,1,3,2,1.68,25,15.63
19,2,80.77,63.07,0,2,1,5.13,130,44.18
11,4,75.28,58.27,3,1,1,5.23,111,36.28
17,4,26.7,51.24,3,1,3,6.78,142,58.46
20,6,30.9,25.23,0,2,2,5.56,77,15.33
0,5,33.74,47.05,3,3,2,4.74,43,42.63
22,5,16.37,24.89,3,1,1,4.96,85,25.49
20,3,8.18,26.79,3,3,2,4.59,12,38.91
13,4,50.69,53.91,3,3,0,6.12,50,46.41
15,1,14.28,34.74,3,2,3,5.71,41,32.77
19,5,64.68,73.91,1,2,2,5.05,134,46.66
14,4,7.4,24.87,3,0,1,3.89,41,32.37
23,1,33.99,32.6,1,0,1,6.07,76,17.03
15,2,33.5,28.69,2,0,2,4.69,123,26.86
0,5,6.25,0.0,0,0,3,3.0,11,2.05
6,4,35.08,35.66,0,1,2,3.52,37,30.6
14,1,57.17,58.72,1,2,3,1.97,35,55.5
15,5,62.24,39.9,0,0,1,2.23,11,25.65
16,2,66.63,51.92,1,2,0,6.84,95,32.08
17,4,59.37,64.78,2,0,2,6.17,49,61.44
13,4,61.01,60.17,1,2,1,2.87,100,43.66
2,1,84.44,59.84,3,1,0,1.66,117,47.07
7,2,67.7,54.0,0,2,1,1.85,119,55.08
13,6,15.11,4.59,2,2,0,2.67,57,14.18
6,5,70.85,72.18,3,2,1,6.46,39,52.98
11,0,83.24,65.97,2,1,2,2.24,147,51.24
21,4,30.68,39.77,2,3,2,2.52,26,34.58
6,5,41.66,42.28,2,1,2,5.86,109,34.26
21,6,37.28,49.16,0,0,3,6.54,72,28.57
23,3,74.5,57.6,1,1,2,6.63,144,32.8
3,1,29.14,20.85,2,0,1,7.3,20,1.45
21,5,40.08,33.53,0,0,1,5.29,70,13.68
17,4,5.52,17.08,0,3,0,5.8,101,0.0
9,6,8.94,20.26,1,2,2,7.04,60,13.18
16,1,52.92,50.24,0,3,0,7.14,128,29.74
2,3,5.07,0.0,0,2,0,1.53,137,0.0
11,1,66.39,66.1,2,0,2,5.93,69,50.88
8,0,93.03,76.45,2,2,0,5.48,65,59.92
9,3,18.99,37.27,2,2,0,6.61,17,27.71
19,4,14.94,21.57,1,1,1,2.81,113,32.22
7,6,20.66,36.75,1,0,3,5.96,141,36.29
13,3,71.29,47.4,0,0,1,6.87,35,21.95
17,3,58.86,79.08,2,0,2,1.87,142,64.6
18,3,33.59,49.4,0,1,2,2.99,57,48.76
10,3,29.82,43.71,3,1,0,4.34,58,42.86
18,2,38.46,48.24,3,1,1,6.75,33,53.75
16,6,26.56,48.62,2,1,1,6.91,114,23.77
4,5,6.67,1.4,2,2,1,3.6,131,4.1
16,1,6.95,35.46,3,3,1,7.23,38,34.02
8,6,68.69,82.8,3,3,3,6.74,54,67.69
23,5,7.3,17.03,0,0,3,3.35,120,14.06
19,4,73.94,67.07,0,0,1,7.08,45,32.17
16,5,73.57,85.15,2,1,2,2.3,23,76.6
16,4,20.56,23.76,2,0,2,3.2,149,25.76
1,4,55.24,35.67,1,0,3,5.13,110,26.19
19,3,75.16,81.31,3,2,2,2.24,145,82.01
5,2,9.25,4.05,1,0,2,4.23,48,0.0
18,0,93.32,100.0,3,2,3,6.19,83,90.1
14,6,45.09,34.7,2,0,0,2.19,81,25.82
23,2,61.22,48.07,2,1,0,5.81,142,26.49
0,6,48.56,48.61,3,0,0,6.8,99,22.89
15,6,53.68,33.0,0,2,0,6.91,81,10.27
10,2,19.75,22.8,1,3,1,6.19,128,10.86
13,5,88.11,74.13,1,2,0,5.58,131,34.51
7,2,16.01,18.27,0,1,2,6.22,75,27.65
16,3,80.22,80.16,2,0,2,2.23,121,83.13
4,5,17.31,35.49,3,3,3,4.87,81,38.88
3,6,92.84,86.78,3,2,1,7.25,33,59.59
1,3,36.02,28.15,0,1,2,7.24,35,3.67
2,5,46.23,32.78,1,2,2,5.08,149,19.52
0,1,73.48,65.6,1,2,3,5.18,60,42.61
8,2,86.31,75.2,0,0,3,5.07,96,61.65
4,6,24.15,19.48,1,1,0,4.15,80,0.0
16,6,46.92,58.56,1,2,1,3.24,127,38.02
22,4,41.94,37.03,0,3,1,2.96,69,33.28
23,1,5.51,28.5,3,1,1,4.31,106,28.09
7,3,26.16,33.98,0,3,2,2.79,88,39.26
21,3,70.02,49.99,1,3,0,2.91,149,42.25
22,2,52.14,33.59,0,0,0,2.03,148,17.33
14,3,62.52,53.39,0,2,3,4.18,69,45.4
2,4,14.72,10.72,0,3,2,5.07,24,0.0
1,1,25.19,20.0,2,0,2,4.62,72,19.18
14,2,47.45,34.92,0,1,3,2.37,76,34.44
14,5,31.97,57.02,3,2,2,6.51,115,49.51
12,4,64.59,67.2,2,0,3,5.56,10,57.56
14,0,72.01,78.72,3,0,0,5.24,61,54.44
15,0,11.82,31.0,1,2,2,2.69,26,24.08
8,3,54.84,55.73,1,3,3,5.92,71,64.37
20,2,75.17,74.51,0,0,2,5.73,47,47.38
17,2,61.66,60.34,3,2,1,4.1,57,62.65
9,5,28.53,40.12,3,0,1,5.63,143,38.22
17,4,23.2,53.59,3,3,3,3.0,18,63.24
15,0,64.65,55.71,3,0,0,4.91,130,44.17
7,0,43.05,34.59,1,2,1,3.97,124,32.76
5,4,80.2,74.55,3,0,3,4.41,10,58.22
7,5,80.44,80.11,2,2,3,4.43,104,72.06
18,4,27.3,43.33,1,0,1,3.92,111,27.38
3,5,21.2,9.45,2,1,0,2.93,132,1.64
12,5,14.93,32.78,1,2,1,4.15,24,32.88
23,3,26.33,12.31,0,0,1,5.93,18,0.87
1,0,84.9,71.29,2,0,1,5.18,84,42.4
13,2,72.75,84.68,3,1,3,5.03,26,77.55
7,5,46.45,60.58,2,2,2,4.16,62,56.39
20,3,5.57,4.29,0,3,1,6.87,13,0.02
3,1,77.89,62.78,2,0,2,2.82,125,51.42
14,4,58.1,63.76,3,3,2,5.9,57,57.39
17,1,67.46,72.74,1,1,1,4.05,80,47.89
3,1,61.48,40.19,1,3,2,1.54,43,38.0
9,0,11.06,30.53,3,1,1,3.87,115,34.09
3,6,59.81,60.87,1,2,3,5.26,77,49.9
12,4,32.63,40.5,2,3,2,7.36,111,21.1
0,1,86.57,71.18,1,1,2,6.67,131,43.34
14,5,84.61,69.35,2,0,1,6.34,137,41.6
7,0,52.14,55.68,1,0,2,7.3,115,41.27
8,4,22.92,49.43,1,3,3,5.04,105,39.02
18,3,14.39,37.99,2,2,3,1.59,36,61.69
23,6,75.28,62.51,0,3,3,2.92,102,60.21
11,3,65.32,79.52,2,2,3,6.42,78,67.46
18,2,91.25,76.28,2,1,0,3.68,61,58.96
9,4,69.87,69.68,0,2,3,6.35,72,53.61
15,0,73.21,58.48,0,1,2,3.63,83,42.24
9,3,5.57,9.76,3,1,0,2.84,17,36.3
3,2,31.86,15.73,1,1,0,3.65,28,2.55
20,1,70.79,72.65,3,2,3,2.62,49,76.76
8,1,93.35,67.47,0,1,0,2.38,120,44.76
8,3,90.95,66.69,2,3,0,4.2,111,54.26
9,5,14.31,13.35,0,0,1,7.36,15,5.28
19,1,94.09,87.58,0,1,3,7.11,133,70.86
16,5,47.44,62.35,3,0,1,6.07,27,57.08
4,4,54.24,31.53,0,1,0,6.01,126,2.26
1,3,80.4,55.84,3,1,0,5.37,69,35.31
14,6,21.73,26.93,3,0,0,5.86,113,17.44
3,1,21.69,3.12,0,3,0,3.58,71,0.0
3,0,73.46,58.13,1,1,3,6.75,121,36.14
19,3,93.38,77.83,0,0,0,6.2,148,57.44
17,0,88.01,95.39,2,1,3,6.21,13,83.9
9,4,70.38,57.3,1,3,0,4.12,101,42.91
17,1,62.14,64.13,3,2,1,3.95,135,54.76
7,1,38.58,23.1,0,0,1,6.72,72,15.89
11,6,29.2,47.12,3,2,3,7.1,39,41.55
2,3,16.04,15.15,1,2,2,6.8,144,10.8
19,4,45.7,59.09,3,0,2,4.77,33,57.85
2,1,31.01,31.0,0,2,3,2.43,145,15.66
22,4,86.3,76.29,1,2,1,5.0,42,48.69
10,5,70.15,75.78,1,2,3,2.88,90,65.54
7,4,36.37,52.87,3,3,1,6.75,43,51.99
11,3,32.91,24.71,0,1,3,7.15,50,14.41
14,2,42.08,42.65,1,0,2,5.0,15,41.74
23,3,21.46,55.77,3,2,3,5.43,68,63.05
22,1,89.69,71.74,0,2,1,2.39,39,50.48
15,3,30.55,23.07,0,1,0,2.94,140,9.53
23,2,81.7,64.47,2,1,1,6.86,137,45.59
5,2,73.41,72.28,1,2,3,6.34,102,55.54
0,2,83.1,67.16,3,1,0,6.2,121,40.11
16,5,32.56,43.49,2,2,1,1.9,49,40.0
22,5,46.74,52.54,3,2,3,2.52,116,58.33
0,0,70.02,63.42,2,1,3,5.57,80,43.04
21,4,78.75,57.68,1,2,0,5.7,25,45.58
17,1,57.36,64.83,2,1,3,3.79,108,77.5
17,1,24.21,32.84,2,3,1,3.42,50,45.3
7,2,68.5,55.1,1,3,0,5.03,68,28.99
19,2,93.28,91.44,2,0,0,2.08,18,66.17
16,1,32.86,39.23,1,1,2,3.62,93,46.77
19,4,10.81,44.92,2,3,2,4.58,42,44.1
22,4,47.5,45.11,0,1,3,2.92,150,46.14
12,6,76.49,77.89,2,2,3,1.8,26,71.88
23,0,78.31,82.78,2,1,2,4.73,29,62.42
8,0,94.32,97.48,2,0,3,2.83,99,90.51
13,4,41.76,55.44,2,0,2,4.03,105,47.66
22,3,92.78,65.53,0,2,1,2.42,110,39.51
1,5,80.94,53.05,0,0,0,5.16,132,14.9
6,3,83.93,76.65,1,2,2,3.12,28,66.56
1,1,46.82,44.58,3,0,2,2.75,85,36.76
16,0,35.3,71.4,3,2,1,7.39,73,46.4
6,1,54.15,51.39,3,2,0,2.3,79,48.52
3,0,6.19,17.12,1,3,2,7.08,14,0.0
2,3,62.52,54.69,0,1,3,4.26,55,44.17
17,2,20.64,34.65,2,0,0,5.25,118,20.31
6,2,25.06,21.48,1,1,1,6.71,84,1.72
22,5,39.82,49.18,3,2,3,4.11,76,47.61
21,1,48.58,53.08,3,3,1,5.02,116,47.84
8,6,69.8,67.45,3,0,2,1.84,150,72.5
7,4,54.01,55.48,1,1,3,7.41,118,45.33
21,4,72.04,54.81,1,0,1,1.5,93,38.42
7,1,45.91,52.88,3,3,2,7.11,99,36.33
13,6,31.98,45.08,3,2,2,4.36,134,42.08
19,4,62.97,46.22,0,1,0,6.23,98,24.68
20,5,21.67,35.85,1,3,3,5.52,113,24.79
18,2,32.34,45.74,1,1,1,5.71,123,37.37
14,0,68.1,57.42,2,0,3,5.91,120,49.68
7,5,55.59,72.54,2,1,1,2.85,22,53.67
5,0,16.53,20.71,1,3,2,5.1,14,16.35
12,6,69.6,63.15,1,3,0,2.87,87,45.34
23,5,58.75,68.56,3,1,2,1.77,28,66.38
13,5,94.38,73.09,1,1,1,3.33,148,49.5
9,3,32.2,36.18,1,2,2,3.45,87,46.55
17,2,17.56,12.94,0,2,0,7.36,57,3.58
3,3,48.3,38.37,1,0,3,2.79,80,33.65
3,4,26.08,32.85,0,0,3,1.69,119,23.59
8,1,67.98,59.49,0,1,2,6.81,54,44.15
18,5,89.06,82.74,2,0,0,4.47,72,45.91
20,5,48.15,47.61,3,1,2,2.05,138,58.23
2,2,13.89,15.05,1,3,3,2.82,51,16.49
3,5,75.45,73.37,3,1,2,7.35,90,48.13
14,3,62.1,60.5,0,3,1,2.61,64,41.25
17,1,31.1,45.22,1,1,0,3.81,27,40.35
22,0,61.77,60.85,3,1,1,6.89,125,47.25
9,3,78.3,70.28,1,2,0,7.32,56,46.39
4,3,58.9,35.4,0,3,3,7.38,97,27.73
6,5,18.05,31.25,2,3,1,1.95,33,30.85
18,2,53.97,71.05,3,2,3,1.7,115,78.6
15,3,10.29,24.03,3,3,0,6.7,132,13.28
9,1,39.29,31.01,1,3,2,6.38,60,27.26
13,6,55.45,46.13,1,0,1,3.11,12,30.03
5,1,24.83,26.54,3,3,1,2.83,52,26.88
13,3,65.37,61.92,2,2,2,1.67,133,57.22
12,0,61.68,77.86,3,3,3,5.27,36,71.12
3,5,62.21,68.33,3,1,2,4.28,36,50.06
4,0,26.74,10.16,0,2,1,6.88,147,0.0
19,1,32.59,29.06,0,0,0,3.93,41,12.93
10,0,66.32,76.01,3,3,2,4.76,62,76.03
3,1,84.86,80.33,3,0,3,4.5,58,74.72
14,0,7.79,11.74,1,1,0,3.82,122,0.0
11,3,84.81,59.43,0,3,2,3.9,87,53.67
18,6,36.03,41.06,0,3,3,4.54,64,43.11
3,3,62.93,48.48,1,2,0,7.24,132,14.63
