hour,day_of_week,parking_location,previous_occupancy,traffic_level,weather,event_level,parking_price,available_spaces,occupancy_percentage
23,6,0,85.53,0,3,1,4.5,6,53.81
14,0,0,14.08,0,1,2,4.5,34,9.36
8,1,1,82.71,1,0,1,3.2,10,48.0
10,2,0,49.8,3,1,1,4.5,20,43.38
4,6,0,43.58,0,0,3,4.5,23,21.66
22,3,0,50.06,2,1,2,4.5,20,43.78
20,1,0,23.02,1,0,0,4.5,31,0.0
20,2,2,46.19,2,2,2,5.0,19,46.04
7,4,0,81.47,3,3,2,4.5,7,69.95
7,2,1,77.09,3,1,2,3.2,13,75.97
20,0,2,19.67,3,0,1,5.0,28,28.18
13,5,1,65.61,1,0,2,3.2,19,52.67
16,2,1,82.12,0,3,3,3.2,10,74.04
11,1,1,78.78,3,1,0,3.2,12,53.09
10,5,2,43.31,3,1,2,5.0,20,61.38
15,5,0,9.33,3,0,3,4.5,36,22.21
19,1,0,88.81,1,2,1,4.5,4,69.5
8,0,2,40.63,1,0,1,5.0,21,30.65
19,0,0,37.49,0,3,0,4.5,25,25.16
5,5,0,73.36,1,0,0,4.5,11,28.22
9,4,0,28.76,1,0,1,4.5,28,24.89
21,5,0,80.13,1,2,3,4.5,8,62.43
22,4,0,11.84,3,1,0,4.5,35,10.35
22,2,1,71.66,2,2,0,3.2,16,46.29
7,4,1,91.92,0,0,3,3.2,4,72.82
20,5,0,94.62,2,3,3,4.5,2,69.35
22,2,2,88.14,2,1,0,5.0,4,47.89
23,6,0,83.37,2,3,1,4.5,7,58.63
0,6,2,30.1,3,3,1,5.0,24,34.53
17,5,2,92.0,3,2,1,5.0,3,78.97
23,6,1,88.51,1,1,0,3.2,6,52.19
18,2,1,53.09,1,1,0,3.2,26,44.15
5,0,0,41.19,0,2,2,4.5,24,24.81
18,3,0,14.83,3,0,0,4.5,34,16.34
2,5,2,58.16,3,0,2,5.0,15,47.35
11,5,1,68.05,2,2,0,3.2,18,47.88
15,2,0,41.36,0,0,0,4.5,23,11.81
10,2,2,41.54,2,1,0,5.0,20,34.15
16,3,2,56.6,3,2,1,5.0,15,57.12
5,5,0,7.5,0,1,1,4.5,37,0.0
14,0,0,91.21,2,3,1,4.5,4,62.85
15,2,0,31.09,2,3,1,4.5,28,32.76
15,1,0,17.68,2,0,3,4.5,33,30.54
6,5,1,5.49,2,0,1,3.2,52,5.5
7,3,0,82.12,3,3,3,4.5,7,89.52
6,0,1,82.69,0,0,0,3.2,10,41.21
11,1,0,13.58,2,1,1,4.5,35,15.37
14,0,2,18.7,3,3,0,5.0,28,12.79
8,3,2,45.31,3,2,1,5.0,19,47.32
9,6,1,21.71,1,1,0,3.2,43,10.38
6,3,1,71.22,3,0,0,3.2,16,49.44
5,6,0,10.22,1,1,0,4.5,36,0.0
15,5,0,54.47,1,2,0,4.5,18,26.73
19,6,1,39.45,3,0,1,3.2,33,46.05
6,2,0,46.85,1,2,2,4.5,21,31.14
20,6,1,43.23,1,1,0,3.2,31,25.3
13,1,1,18.78,2,1,2,3.2,45,36.89
4,3,0,24.83,2,3,1,4.5,30,22.43
8,4,1,10.83,3,3,1,3.2,49,29.7
0,2,1,15.38,2,2,3,3.2,47,27.3
0,1,2,93.01,0,2,1,5.0,2,55.93
8,0,0,30.18,0,1,1,4.5,28,16.58
10,0,1,32.63,3,0,0,3.2,37,25.23
19,3,2,16.44,1,1,0,5.0,29,9.82
3,6,0,72.96,0,0,3,4.5,11,49.43
20,1,2,88.17,0,1,2,5.0,4,63.71
5,3,2,76.08,0,1,1,5.0,8,52.98
3,6,1,60.14,0,2,1,3.2,22,34.39
16,5,2,78.19,3,1,2,5.0,8,69.1
18,0,2,41.38,2,1,0,5.0,21,36.61
14,3,0,82.35,2,2,3,4.5,7,59.01
2,1,2,76.87,0,0,3,5.0,8,43.64
2,1,0,5.16,2,0,2,4.5,38,13.81
9,1,0,48.9,3,2,2,4.5,20,59.73
10,4,0,28.82,3,2,0,4.5,28,45.24
23,1,1,12.76,1,3,3,3.2,48,25.36
6,1,2,81.16,2,2,2,5.0,7,57.65
4,1,1,5.72,1,3,3,3.2,52,20.77
22,2,1,70.71,3,2,3,3.2,16,69.88
3,4,0,93.94,3,3,2,4.5,2,74.48
0,2,1,48.38,0,0,1,3.2,28,26.91
10,2,1,38.41,1,2,2,3.2,34,34.86
9,3,1,59.52,0,3,2,3.2,22,51.98
14,4,0,77.42,2,3,1,4.5,9,59.91
21,0,0,26.62,1,1,2,4.5,29,29.68
22,6,2,27.56,2,3,3,5.0,25,40.52
6,6,1,59.65,3,1,0,3.2,22,49.52
23,4,1,89.59,3,0,2,3.2,6,70.99
15,4,0,31.86,0,3,3,4.5,27,25.96
1,4,2,38.91,0,1,1,5.0,21,29.47
22,3,1,94.4,3,0,1,3.2,3,62.93
3,2,1,20.86,0,0,0,3.2,44,0.0
14,2,2,11.93,1,0,1,5.0,31,16.11
18,1,0,58.08,3,3,2,4.5,17,64.64
5,5,1,7.18,1,3,3,3.2,51,17.72
6,2,2,21.24,0,3,2,5.0,28,18.73
11,1,1,61.0,3,0,1,3.2,21,51.33
21,6,0,64.36,2,3,3,4.5,14,62.73
5,3,0,50.94,1,2,0,4.5,20,32.16
15,4,0,39.54,2,1,0,4.5,24,23.93
10,1,1,56.86,2,2,2,3.2,24,66.05
2,1,1,62.9,2,3,3,3.2,20,64.85
17,5,0,77.31,3,1,0,4.5,9,64.6
19,3,2,76.35,3,0,0,5.0,8,57.86
13,1,0,64.83,1,3,2,4.5,14,58.41
4,5,1,85.48,3,0,2,3.2,8,69.48
3,2,2,80.42,3,0,2,5.0,7,50.9
10,4,0,16.99,0,2,1,4.5,33,23.84
12,2,0,91.1,1,3,0,4.5,4,52.66
13,3,0,85.26,2,3,1,4.5,6,58.3
5,5,1,33.88,3,3,1,3.2,36,33.28
12,6,0,6.82,2,3,1,4.5,37,13.45
7,1,2,59.36,2,0,3,5.0,14,57.14
16,4,0,44.46,1,1,0,4.5,22,27.35
19,6,2,72.46,0,2,1,5.0,10,46.84
15,4,1,52.21,3,1,0,3.2,26,39.94
0,1,0,11.88,2,2,2,4.5,35,17.25
23,1,0,27.02,1,1,3,4.5,29,32.0
0,1,0,84.43,3,1,3,4.5,6,74.84
23,0,0,8.39,0,0,0,4.5,37,0.0
0,5,0,71.3,1,2,1,4.5,11,45.06
12,6,1,31.27,3,3,2,3.2,38,40.18
2,3,0,45.74,1,3,0,4.5,22,19.39
2,4,2,52.79,3,1,2,5.0,17,63.83
16,5,0,27.51,3,2,0,4.5,29,37.21
17,2,0,63.68,0,0,0,4.5,15,43.9
2,3,0,67.41,1,2,0,4.5,13,42.72
23,4,0,12.66,3,1,3,4.5,35,27.5
7,2,2,38.65,1,3,2,5.0,21,30.65
7,0,0,71.99,0,2,3,4.5,11,50.4
7,3,0,69.95,0,0,2,4.5,12,50.85
11,5,2,54.01,0,3,3,5.0,16,41.68
4,0,1,74.99,0,2,1,3.2,14,42.65
10,1,0,14.69,1,0,3,4.5,34,10.53
5,1,2,15.64,1,1,0,5.0,30,7.92
1,5,0,64.17,3,0,2,4.5,14,44.13
8,3,0,67.4,2,1,3,4.5,13,60.66
16,3,1,78.31,0,3,3,3.2,12,75.33
18,4,2,21.29,0,3,1,5.0,28,18.68
8,1,0,51.51,0,2,0,4.5,19,23.45
7,4,2,64.47,1,1,2,5.0,12,57.13
18,0,0,25.13,2,1,0,4.5,30,30.46
16,0,2,51.52,0,3,3,5.0,17,51.38
19,5,0,62.46,1,0,2,4.5,15,56.36
21,4,1,24.3,1,3,2,3.2,42,19.75
19,1,1,38.8,0,3,1,3.2,34,26.14
22,3,0,24.47,0,3,0,4.5,30,0.0
9,0,1,86.26,0,2,2,3.2,8,55.67
9,4,2,26.31,0,3,1,5.0,26,27.87
7,5,1,15.88,3,0,1,3.2,46,21.94
5,1,1,8.16,3,3,0,3.2,51,10.01
17,2,2,9.05,2,0,1,5.0,32,25.91
17,1,2,22.24,3,0,3,5.0,27,53.44
19,2,0,59.74,3,0,3,4.5,16,72.74
4,1,2,6.59,3,2,1,5.0,33,27.42
11,1,2,30.81,0,0,0,5.0,24,3.56
5,3,2,10.24,3,2,0,5.0,31,20.57
21,6,2,41.33,1,0,0,5.0,21,21.19
6,5,2,9.37,2,2,0,5.0,32,6.47
3,2,2,59.68,3,0,2,5.0,14,56.13
13,6,0,66.96,1,2,2,4.5,13,36.76
21,1,2,70.82,1,0,3,5.0,10,51.49
21,6,0,25.19,0,3,1,4.5,30,11.99
2,2,1,83.17,0,1,3,3.2,9,68.31
7,3,2,67.13,0,2,0,5.0,12,49.39
3,1,0,10.1,1,1,0,4.5,36,4.2
7,5,2,44.67,3,2,3,5.0,19,61.27
12,2,1,74.1,1,1,3,3.2,14,59.22
6,6,0,32.98,2,0,2,4.5,27,17.21
1,0,0,39.34,0,3,2,4.5,24,21.74
12,3,1,61.66,2,2,2,3.2,21,49.68
1,1,1,9.99,3,1,3,3.2,50,35.54
5,6,1,92.02,1,0,0,3.2,4,54.9
0,2,0,20.7,1,3,0,4.5,32,14.97
2,4,0,7.4,3,1,0,4.5,37,17.73
10,6,0,5.48,2,3,1,4.5,38,18.39
20,3,0,40.96,1,3,0,4.5,24,16.75
18,0,2,84.58,0,3,2,5.0,5,67.62
2,1,0,78.78,3,2,0,4.5,8,51.02
0,1,2,87.08,2,0,2,5.0,5,69.24
8,6,0,53.04,0,0,2,4.5,19,31.74
15,6,1,45.39,2,0,0,3.2,30,25.87
17,3,2,39.73,3,1,1,5.0,21,53.99
19,6,1,9.18,3,2,2,3.2,50,30.7
8,1,0,86.86,0,3,0,4.5,5,57.96
4,4,1,49.66,1,0,2,3.2,28,28.97
0,2,0,45.96,3,2,3,4.5,22,53.98
3,1,2,51.37,3,0,1,5.0,17,44.17
1,1,2,76.47,2,1,0,5.0,8,55.06
20,2,1,25.2,1,0,2,3.2,41,13.8
6,2,1,68.89,3,1,3,3.2,17,59.27
19,1,1,68.97,2,2,1,3.2,17,67.99
13,2,2,81.46,2,2,3,5.0,6,69.24
12,0,1,5.78,3,3,3,3.2,52,33.0
10,6,2,20.34,1,2,1,5.0,28,19.37
19,2,1,47.39,2,1,2,3.2,29,59.16
1,0,0,81.55,0,3,0,4.5,7,42.81
2,4,2,91.86,2,3,2,5.0,3,75.61
10,6,1,58.54,2,3,3,3.2,23,58.02
9,2,2,24.09,3,3,3,5.0,27,56.52
13,5,1,21.61,1,3,0,3.2,43,5.87
17,4,1,62.55,3,0,2,3.2,21,63.03
14,5,1,23.91,2,2,0,3.2,42,9.02
6,2,1,54.78,0,1,1,3.2,25,29.79
7,0,2,80.13,0,1,3,5.0,7,71.12
18,2,1,40.08,0,0,2,3.2,33,36.55
4,6,2,39.06,1,0,1,5.0,21,19.81
12,5,1,8.25,2,3,3,3.2,50,26.79
12,5,0,27.87,3,3,3,4.5,29,40.97
18,6,2,67.84,3,2,0,5.0,11,60.39
17,2,1,37.44,2,0,0,3.2,34,35.67
11,2,2,19.25,1,2,2,5.0,28,16.99
7,6,1,14.52,2,0,3,3.2,47,32.58
8,4,1,13.55,1,2,0,3.2,48,5.26
9,2,2,64.32,0,0,2,5.0,12,51.39
5,1,1,60.14,2,1,3,3.2,22,50.42
15,6,2,51.67,3,0,3,5.0,17,59.94
5,0,1,50.03,0,3,2,3.2,27,22.7
15,0,0,18.78,0,2,3,4.5,32,28.04
18,5,0,50.05,0,3,3,4.5,20,35.79
23,0,2,10.39,0,0,3,5.0,31,6.3
2,1,1,88.33,0,2,2,3.2,6,60.75
18,6,1,10.22,0,1,3,3.2,49,25.05
2,2,2,43.12,0,1,0,5.0,20,16.61
8,5,1,5.05,1,3,0,3.2,52,14.99
4,3,1,75.75,2,0,2,3.2,13,54.43
3,0,2,19.96,0,3,2,5.0,28,17.22
4,1,0,88.24,1,0,3,4.5,5,59.62
1,5,0,8.96,3,1,2,4.5,36,16.38
19,0,2,78.87,0,0,0,5.0,7,35.93
1,4,0,64.1,3,2,3,4.5,14,62.93
9,2,2,27.48,2,2,0,5.0,25,30.42
16,2,0,23.22,2,2,0,4.5,31,32.52
23,6,0,37.19,1,3,2,4.5,25,20.74
20,4,2,79.56,1,3,3,5.0,7,62.58
3,4,1,82.58,1,3,2,3.2,10,70.54
23,2,2,20.78,0,1,0,5.0,28,6.83
15,2,1,36.81,1,0,0,3.2,35,21.44
4,4,0,26.37,3,0,3,4.5,29,39.25
10,0,2,16.04,0,1,1,5.0,29,18.59
22,1,0,63.18,2,2,2,4.5,15,61.88
9,4,0,36.13,2,0,1,4.5,26,33.8
4,4,2,25.28,0,3,0,5.0,26,5.72
21,0,0,82.94,0,3,2,4.5,7,56.61
22,5,1,72.35,2,0,2,3.2,15,50.69
23,3,1,74.64,0,3,1,3.2,14,46.31
22,1,2,8.53,3,2,2,5.0,32,31.07
20,5,0,87.36,0,1,1,4.5,5,38.02
10,6,0,56.73,0,2,2,4.5,17,37.1
4,2,1,50.34,1,2,3,3.2,27,49.9
14,1,1,5.95,1,1,2,3.2,52,8.84
5,2,2,85.79,0,2,1,5.0,5,56.92
11,4,1,53.95,2,0,0,3.2,25,28.86
15,0,0,79.26,1,1,2,4.5,8,46.7
22,3,2,64.0,2,3,2,5.0,13,69.07
6,0,1,76.7,0,0,1,3.2,13,33.04
6,0,2,67.36,0,2,3,5.0,11,51.07
17,3,2,87.89,0,1,1,5.0,4,71.47
0,5,0,25.29,0,1,1,4.5,30,5.64
13,6,1,23.19,3,0,2,3.2,42,37.89
17,0,1,69.13,1,2,0,3.2,17,56.0
13,1,1,50.13,1,2,2,3.2,27,41.39
9,2,0,58.92,2,2,3,4.5,16,61.2
19,4,1,68.77,0,1,3,3.2,17,47.67
8,6,1,54.27,2,2,1,3.2,25,47.53
17,4,0,75.89,2,2,1,4.5,10,64.43
11,3,0,33.7,3,2,1,4.5,27,35.18
0,0,0,82.31,0,2,0,4.5,7,54.23
12,0,2,14.69,0,1,2,5.0,30,14.17
1,1,2,62.06,3,2,1,5.0,13,58.85
22,4,1,85.11,1,2,0,3.2,8,58.94
14,2,1,27.74,0,3,2,3.2,40,26.8
8,1,0,34.42,2,1,2,4.5,26,39.29
11,4,0,32.49,1,1,0,4.5,27,13.14
14,5,2,55.78,3,2,1,5.0,15,46.28
6,3,0,42.16,3,2,3,4.5,23,52.59
6,6,0,14.72,2,1,2,4.5,34,15.99
10,5,2,85.22,0,0,3,5.0,5,66.52
6,5,1,23.42,2,2,1,3.2,42,16.39
18,6,0,53.07,0,2,1,4.5,19,35.29
2,1,1,58.53,3,3,1,3.2,23,64.35
19,5,2,8.67,2,2,1,5.0,32,23.08
8,6,1,13.61,1,2,0,3.2,48,23.89
13,6,1,92.45,3,0,0,3.2,4,62.45
3,4,1,64.81,2,1,3,3.2,19,59.62
9,5,1,8.02,1,0,2,3.2,51,17.09
18,6,2,76.48,0,2,2,5.0,8,56.23
6,5,0,50.77,2,2,2,4.5,20,28.64
3,6,0,11.77,1,3,1,4.5,35,13.05
12,5,0,66.27,0,2,3,4.5,13,56.54
3,2,1,49.94,0,3,1,3.2,28,34.59
7,5,1,23.44,2,2,2,3.2,42,39.2
10,2,1,83.99,3,3,2,3.2,9,83.12
13,5,2,31.22,1,1,0,5.0,24,21.24
15,5,1,30.61,0,2,0,3.2,38,9.14
16,6,0,29.55,2,2,0,4.5,28,28.5
20,4,1,74.07,0,2,1,3.2,14,35.27
1,3,1,68.55,0,2,0,3.2,17,32.59
8,1,1,86.28,2,3,0,3.2,8,70.8
0,4,1,25.64,2,0,3,3.2,41,39.23
0,3,2,75.77,0,1,1,5.0,8,48.82
5,3,0,56.57,0,2,3,4.5,17,31.1
14,4,0,32.78,0,2,1,4.5,27,6.42
21,5,1,8.19,2,2,3,3.2,50,27.61
18,1,0,78.71,2,0,3,4.5,9,67.23
15,3,0,26.7,2,3,3,4.5,29,42.07
18,5,1,61.86,0,2,1,3.2,21,34.32
4,5,1,54.4,3,1,0,3.2,25,39.43
20,5,1,5.4,0,3,1,3.2,52,1.12
21,5,0,94.49,3,1,2,4.5,2,73.61
2,5,2,78.29,3,0,2,5.0,8,56.91
11,6,1,48.78,1,3,2,3.2,28,27.77
19,4,0,66.23,3,1,3,4.5,14,73.27
11,1,0,47.89,2,3,0,4.5,21,35.98
20,3,0,72.01,3,2,1,4.5,11,62.83
22,4,1,17.09,0,0,1,3.2,46,3.33
11,0,1,45.17,0,1,0,3.2,30,24.0
1,5,1,35.2,3,3,2,3.2,36,46.05
8,3,1,46.37,3,3,0,3.2,29,58.06
5,6,2,45.54,2,0,3,5.0,19,42.94
11,1,2,17.88,1,3,0,5.0,29,2.97
14,6,1,92.88,1,3,0,3.2,4,55.3
11,3,2,6.39,1,2,0,5.0,33,5.09
4,4,2,5.91,1,0,3,5.0,33,19.9
7,4,2,38.61,2,2,3,5.0,21,45.02
16,4,0,60.83,3,1,3,4.5,16,67.17
0,6,1,21.17,1,0,3,3.2,43,27.29
5,1,1,52.99,3,3,3,3.2,26,62.0
21,5,0,70.05,0,2,1,4.5,12,32.75
2,6,0,13.47,3,0,0,4.5,35,20.64
9,1,1,93.6,2,1,1,3.2,4,68.18
4,1,1,35.3,2,3,0,3.2,36,36.6
2,3,2,62.82,1,1,0,5.0,13,42.12
10,5,2,14.96,1,1,2,5.0,30,22.28
12,6,0,68.85,1,0,0,4.5,12,30.23
4,5,2,80.64,3,0,1,5.0,7,58.79
1,5,1,14.48,0,3,1,3.2,47,8.01
3,3,1,16.33,2,3,0,3.2,46,13.99
15,4,2,30.29,3,0,2,5.0,24,35.21
20,1,1,6.07,2,2,3,3.2,52,23.57
4,3,0,93.74,2,2,2,4.5,3,67.26
7,1,0,58.85,2,3,0,4.5,16,45.59
8,0,1,59.68,2,2,3,3.2,22,53.34
8,5,0,91.31,2,3,1,4.5,3,69.94
5,5,0,79.88,3,0,1,4.5,8,51.31
1,3,2,78.28,2,0,3,5.0,8,54.39
12,0,0,35.56,3,1,3,4.5,26,41.84
8,0,0,35.14,2,1,1,4.5,26,32.42
8,0,1,31.26,3,3,1,3.2,38,53.88
6,5,0,36.2,3,1,3,4.5,26,38.06
22,1,0,38.26,0,1,0,4.5,25,15.05
14,1,2,17.6,3,2,1,5.0,29,37.0
10,6,1,37.04,2,3,2,3.2,35,42.5
4,6,2,45.21,1,0,1,5.0,19,25.8
19,5,1,32.84,3,2,1,3.2,37,54.59
21,2,1,19.88,0,1,0,3.2,44,5.13
0,4,0,38.61,2,0,1,4.5,25,28.98
22,1,1,48.28,2,3,1,3.2,28,40.35
16,6,0,69.87,3,3,3,4.5,12,79.61
2,0,2,69.01,2,0,1,5.0,11,48.9
18,5,0,23.24,2,3,0,4.5,31,14.07
2,3,0,8.3,2,2,3,4.5,37,21.49
1,5,1,32.34,2,2,1,3.2,37,20.85
2,3,1,19.14,3,1,3,3.2,44,38.52
11,1,0,40.62,3,1,0,4.5,24,24.96
14,5,1,93.14,0,0,0,3.2,4,46.72
9,4,0,21.3,2,0,3,4.5,31,35.76
2,3,2,33.7,1,0,0,5.0,23,9.29
4,2,1,70.26,0,2,0,3.2,16,33.87
20,2,2,50.83,3,0,2,5.0,17,53.64
23,3,2,8.95,3,2,1,5.0,32,30.47
18,1,1,19.55,3,2,1,3.2,44,33.66
2,1,2,89.17,1,1,1,5.0,4,50.48
19,1,0,14.28,1,0,1,4.5,34,27.98
16,0,2,62.16,3,2,1,5.0,13,65.07
12,6,1,76.31,0,3,1,3.2,13,45.56
3,1,2,28.89,0,1,0,5.0,25,5.45
23,1,0,70.26,1,3,0,4.5,12,41.49
10,1,0,20.29,2,1,0,4.5,32,30.61
1,6,2,30.63,1,0,2,5.0,24,24.49
5,3,1,33.06,0,2,2,3.2,37,31.23
9,2,0,94.68,2,3,0,4.5,2,69.01
1,2,1,24.31,3,3,1,3.2,42,27.78
7,0,0,16.63,1,3,2,4.5,33,23.09
11,2,1,88.31,1,0,0,3.2,6,43.24
22,1,2,19.57,1,0,1,5.0,28,15.21
2,5,2,84.14,1,2,3,5.0,6,71.4
13,0,1,63.54,2,3,1,3.2,20,53.11
21,2,1,56.92,1,3,0,3.2,24,34.68
19,5,2,72.62,2,1,2,5.0,10,61.0
22,5,0,70.34,0,1,1,4.5,12,34.88
4,3,0,14.95,2,2,0,4.5,34,3.71
19,1,0,94.95,0,3,0,4.5,2,52.18
23,2,2,89.77,1,0,3,5.0,4,71.79
7,1,1,85.69,3,3,3,3.2,8,89.1
11,4,0,61.01,1,3,2,4.5,16,43.85
12,2,0,52.05,2,0,0,4.5,19,28.33
11,4,0,53.27,1,3,3,4.5,19,50.87
6,4,2,6.34,3,2,1,5.0,33,23.02
23,6,1,49.95,3,3,1,3.2,28,42.26
22,2,0,61.14,3,0,3,4.5,16,52.96
9,6,0,64.28,1,3,1,4.5,14,46.01
19,2,1,34.89,1,0,0,3.2,36,28.78
9,4,1,47.42,2,0,0,3.2,29,38.49
19,4,2,62.27,3,1,3,5.0,13,73.44
14,5,0,43.55,2,2,2,4.5,23,36.47
11,3,0,91.59,2,0,2,4.5,3,63.8
3,5,0,68.49,3,1,2,4.5,13,50.43
15,2,1,5.11,3,1,0,3.2,52,19.32
7,3,2,7.1,1,0,1,5.0,33,11.55
5,3,1,67.13,0,0,3,3.2,18,48.14
4,4,0,42.14,1,0,0,4.5,23,5.05
23,4,1,80.55,2,3,3,3.2,11,72.29
2,0,1,20.57,3,3,1,3.2,44,25.04
19,5,0,6.24,1,2,1,4.5,38,6.5
20,5,2,39.93,0,2,0,5.0,21,29.97
0,0,1,71.25,1,0,2,3.2,16,51.86
14,6,0,92.46,2,0,1,4.5,3,63.35
13,4,1,84.53,0,1,1,3.2,9,54.14
8,0,2,48.57,1,3,2,5.0,18,56.45
16,3,2,78.15,1,1,2,5.0,8,64.83
9,5,0,11.33,3,3,3,4.5,35,48.17
10,1,2,56.5,2,1,2,5.0,15,62.36
10,6,1,88.19,2,1,0,3.2,6,63.13
19,2,1,40.67,2,3,2,3.2,33,55.09
15,1,0,91.41,0,1,0,4.5,3,42.09
9,2,2,24.86,1,2,3,5.0,26,40.37
22,3,2,14.51,3,2,1,5.0,30,26.62
19,4,0,52.23,2,2,2,4.5,19,56.73
22,6,1,86.65,2,2,0,3.2,7,66.36
17,1,2,33.02,3,3,1,5.0,23,42.67
9,6,1,77.01,2,1,2,3.2,13,73.75
18,3,0,20.23,2,1,2,4.5,32,31.08
7,0,2,72.1,0,2,0,5.0,10,53.07
6,6,0,55.13,0,1,0,4.5,18,16.16
10,2,1,20.75,0,0,3,3.2,44,29.21
23,4,1,69.63,1,1,2,3.2,17,50.4
13,4,2,69.24,2,2,3,5.0,11,53.88
9,0,1,51.39,3,2,0,3.2,27,61.56
11,1,2,25.29,1,1,1,5.0,26,13.63
6,4,2,16.91,2,2,2,5.0,29,28.32
15,2,2,91.15,3,1,3,5.0,3,74.96
8,0,2,64.02,2,2,2,5.0,13,55.63
13,0,2,77.83,1,1,2,5.0,8,54.62
8,5,2,67.73,1,3,1,5.0,11,49.87
7,1,2,79.65,2,2,3,5.0,7,71.46
23,0,1,19.62,1,2,1,3.2,44,16.9
8,3,0,49.73,0,1,1,4.5,20,22.56
1,0,0,65.04,2,3,2,4.5,14,54.85
9,4,2,14.31,2,1,3,5.0,30,37.0
12,3,0,18.5,1,3,3,4.5,33,10.83
2,4,2,62.06,0,0,0,5.0,13,24.43
7,3,2,83.18,3,3,3,5.0,6,91.34
3,5,1,64.44,1,3,1,3.2,20,37.26
12,4,2,8.26,2,0,0,5.0,32,10.77
17,2,0,92.34,0,0,3,4.5,3,70.52
23,0,1,17.56,1,3,3,3.2,45,22.75
9,1,2,25.93,2,1,1,5.0,26,33.57
20,0,2,92.75,0,2,0,5.0,3,54.6
5,0,0,74.39,1,0,0,4.5,10,31.46
18,1,2,89.29,2,1,2,5.0,4,77.4
13,1,1,77.6,3,2,0,3.2,12,66.24
18,0,2,63.66,1,3,0,5.0,13,45.31
18,2,1,30.61,0,1,0,3.2,38,23.13
12,3,1,34.42,0,0,3,3.2,36,20.74
6,1,0,90.25,2,1,1,4.5,4,58.69
12,1,1,82.46,2,2,1,3.2,10,64.43
19,0,2,37.35,2,3,1,5.0,22,31.98
23,0,2,38.59,1,3,0,5.0,21,22.5
22,1,0,31.79,0,3,2,4.5,27,24.82
4,3,0,34.35,0,0,3,4.5,26,24.63
14,4,2,82.46,0,2,3,5.0,6,57.0
2,5,1,5.95,1,2,1,3.2,52,0.0
16,4,2,44.24,1,1,0,5.0,20,38.71
23,4,0,89.86,0,3,3,4.5,4,60.51
1,6,1,53.84,2,3,3,3.2,25,57.48
15,1,0,45.54,1,0,3,4.5,22,38.19
22,5,2,33.11,3,3,2,5.0,23,39.77
20,6,2,11.65,1,3,1,5.0,31,18.62
9,3,0,25.2,0,2,3,4.5,30,26.2
2,5,0,13.14,2,1,2,4.5,35,23.17
22,0,2,16.4,2,3,3,5.0,29,42.97
22,6,0,19.72,3,2,1,4.5,32,28.8
13,3,2,32.18,2,3,3,5.0,24,43.24
23,1,2,5.99,1,2,0,5.0,33,19.62
0,0,0,90.51,2,3,0,4.5,4,59.21
14,5,0,16.14,3,1,2,4.5,34,25.25
0,3,2,39.48,2,0,2,5.0,21,37.06
22,2,0,84.16,3,1,2,4.5,6,60.79
16,2,1,14.59,3,3,3,3.2,47,56.76
21,6,0,48.52,3,2,3,4.5,21,47.23
13,2,1,81.03,2,2,2,3.2,10,71.98
1,0,1,55.13,1,2,0,3.2,25,40.38
0,1,2,23.93,3,2,0,5.0,27,30.54
8,1,2,71.2,3,0,0,5.0,10,54.81
17,4,1,66.32,1,1,2,3.2,19,57.25
3,5,1,37.6,0,0,2,3.2,34,4.64
20,5,1,9.17,3,1,3,3.2,50,27.94
5,4,2,5.71,0,2,0,5.0,33,3.0
11,5,0,79.29,3,3,1,4.5,8,58.72
4,2,0,33.94,0,0,1,4.5,26,8.51
11,4,1,17.4,3,2,2,3.2,45,31.48
10,0,2,51.67,2,0,0,5.0,17,48.67
0,3,2,87.87,1,0,3,5.0,4,65.03
13,3,0,5.76,0,3,0,4.5,38,6.76
18,0,0,10.05,3,2,2,4.5,36,31.78
22,3,1,42.53,0,0,3,3.2,32,33.46
7,5,1,65.84,0,0,0,3.2,19,32.43
21,2,1,47.85,3,0,2,3.2,29,60.38
21,3,0,85.78,2,1,2,4.5,6,63.54
23,2,2,8.97,0,0,3,5.0,32,25.36
8,1,2,35.61,1,2,2,5.0,23,38.31
20,0,2,36.62,2,1,3,5.0,22,52.17
13,2,1,35.61,2,2,1,3.2,35,33.69
1,5,0,48.89,1,0,0,4.5,20,23.51
6,6,1,76.15,1,0,2,3.2,13,43.11
16,4,0,33.61,0,0,3,4.5,27,34.84
3,4,0,72.0,0,0,1,4.5,11,28.37
10,4,1,18.18,3,0,3,3.2,45,44.74
18,3,1,55.47,0,1,3,3.2,24,43.12
3,2,0,38.76,3,3,2,4.5,24,43.87
11,4,2,53.53,0,2,3,5.0,16,49.59
5,5,0,14.7,3,1,2,4.5,34,26.29
12,2,1,90.81,1,3,3,3.2,5,66.54
5,3,1,86.56,3,3,1,3.2,7,60.98
23,3,1,79.38,3,3,2,3.2,11,76.42
1,1,2,85.35,1,3,0,5.0,5,62.83
23,2,2,18.2,2,2,0,5.0,29,11.75
19,0,2,50.33,1,3,2,5.0,17,66.23
20,3,1,33.61,3,1,2,3.2,37,41.11
20,4,0,84.86,3,3,0,4.5,6,49.2
4,4,1,22.05,3,0,0,3.2,43,11.7
22,6,1,24.8,2,1,0,3.2,41,20.44
14,0,1,66.8,1,3,2,3.2,18,54.46
23,5,1,13.0,0,0,1,3.2,48,8.88
21,5,0,70.91,2,2,0,4.5,12,34.37
