hour,day_of_week,previous_occupancy,current_occupancy,traffic_level,weather,event_level,parking_price,total_spaces,occupancy_percentage
9,0,58.3,50.32,2,3,0,7.01,20,36.83
2,6,74.11,71.26,3,2,1,4.23,80,65.09
8,1,15.31,33.81,0,2,3,3.84,65,23.01
22,4,79.17,72.63,2,0,3,2.89,15,59.26
10,5,81.55,70.91,1,0,0,2.81,17,41.34
2,1,76.41,58.55,3,2,0,5.92,83,40.59
15,2,89.36,75.26,1,2,1,1.98,65,62.52
23,1,83.5,79.16,2,2,2,2.96,28,67.26
20,1,74.12,77.92,3,2,3,6.82,29,71.36
6,1,57.14,42.11,0,3,1,4.96,123,29.08
10,1,77.78,68.38,1,2,0,1.78,113,52.7
12,3,92.78,73.47,1,0,2,5.73,95,55.28
5,3,62.36,30.84,0,1,0,4.54,127,8.45
6,0,26.83,44.01,2,1,2,6.63,19,29.64
5,5,27.31,24.66,0,2,3,5.59,106,7.7
23,4,76.64,59.03,1,2,2,1.53,116,56.05
17,0,94.05,79.69,0,2,3,2.73,38,81.95
20,5,23.93,18.27,2,2,2,3.05,85,18.11
19,0,92.31,100.0,3,1,3,5.71,118,86.34
23,3,29.15,42.81,1,0,3,4.56,95,33.75
2,3,42.15,19.73,1,3,0,5.98,45,18.24
21,3,86.73,80.0,1,1,2,4.58,103,60.49
1,6,91.56,73.82,0,0,1,3.46,117,32.65
11,6,56.03,32.56,1,3,0,2.12,11,23.08
14,1,90.51,75.86,3,0,0,2.72,90,66.85
8,4,80.82,52.26,0,1,0,3.9,81,36.05
3,6,82.98,71.38,3,2,0,4.81,61,40.07
4,5,83.14,49.19,0,1,0,7.13,16,22.28
19,6,39.76,42.84,0,3,3,2.94,21,47.0
7,3,7.76,21.18,1,1,1,5.5,115,7.04
7,1,19.82,20.37,1,2,0,2.42,126,11.6
22,3,11.7,14.61,1,1,1,5.78,69,0.0
3,5,26.82,34.23,3,1,2,1.57,142,28.81
21,6,9.98,23.91,3,1,2,5.44,140,23.7
22,4,29.92,28.26,2,3,0,2.48,103,31.99
14,4,58.01,40.67,0,3,0,2.58,91,29.52
3,3,17.7,28.38,3,1,2,4.85,146,15.84
3,2,33.42,47.27,3,1,3,3.75,95,42.21
6,2,25.17,22.21,0,1,0,4.33,141,12.14
13,3,13.56,16.27,1,2,3,3.35,148,19.31
3,5,65.85,62.27,3,2,0,7.22,37,39.6
10,3,85.37,70.88,0,2,1,3.24,103,58.08
2,5,69.44,37.67,0,1,0,4.75,113,15.58
12,0,66.58,55.61,2,1,1,6.63,125,41.05
0,5,93.47,88.22,1,2,3,5.49,59,64.04
17,3,70.81,79.51,1,3,0,3.44,131,48.45
1,6,9.24,32.72,3,3,2,4.81,78,34.43
4,3,24.64,24.59,2,0,1,2.0,64,9.16
4,3,62.37,57.32,2,0,2,4.77,32,44.0
19,0,62.51,62.45,0,2,0,4.09,55,41.44
1,5,79.93,49.87,0,0,1,6.05,147,14.59
10,4,19.3,39.68,1,2,3,6.59,110,28.01
14,6,93.31,74.77,0,1,2,2.7,112,55.92
12,0,51.47,67.49,1,0,3,1.99,136,57.71
16,1,87.84,100.0,3,2,2,3.84,47,89.96
19,6,52.64,41.94,0,2,0,4.7,103,23.57
9,0,21.82,35.39,0,2,1,3.76,62,32.25
19,3,36.59,45.32,0,3,3,5.27,129,38.1
7,2,24.9,32.11,1,3,2,4.53,69,33.77
23,6,28.78,24.72,0,1,2,7.12,130,5.37
12,5,85.13,72.33,0,2,3,3.96,115,68.2
17,6,38.97,37.56,2,3,0,1.99,118,33.37
21,2,21.44,23.81,0,3,3,3.31,140,28.64
19,4,37.81,24.12,0,2,0,5.14,121,5.8
20,4,60.55,64.84,3,0,3,3.04,55,58.85
12,6,23.08,28.26,0,1,3,3.11,83,19.9
1,0,9.59,10.2,0,0,1,3.54,76,0.0
11,6,83.49,68.51,0,0,1,5.98,19,34.7
4,2,26.53,24.11,2,1,0,7.14,93,4.1
21,0,89.27,67.57,2,1,1,3.6,71,52.58
5,4,9.24,2.63,2,3,0,2.67,65,12.96
5,5,63.58,52.39,2,1,2,4.02,25,34.66
5,0,64.87,45.45,0,0,0,3.61,81,22.51
15,0,19.04,26.81,1,0,3,7.44,91,21.56
13,6,64.87,50.17,2,0,1,4.28,24,33.29
22,6,39.89,58.86,2,1,3,5.58,99,41.44
9,1,39.36,37.19,1,1,1,6.98,33,26.98
6,6,83.97,77.57,3,1,3,5.27,30,79.6
1,6,90.72,79.91,3,1,2,3.0,66,62.96
0,6,20.31,31.27,3,1,3,5.14,64,50.64
8,1,66.57,72.43,3,2,2,3.91,139,74.26
22,4,18.92,32.63,3,0,1,4.03,19,32.28
12,6,8.15,20.39,3,3,2,7.38,59,26.03
21,6,18.46,17.71,2,1,0,3.17,113,1.07
2,4,62.12,53.47,1,0,3,4.31,45,47.67
2,1,70.38,41.42,1,0,2,2.46,148,26.04
20,0,50.63,58.14,3,2,0,2.57,114,52.28
2,1,90.65,52.66,1,2,0,5.12,143,27.07
1,0,73.78,48.55,2,0,0,6.01,143,20.77
9,1,19.55,44.07,2,1,2,5.32,25,50.31
22,0,23.71,34.06,1,0,2,3.48,74,25.16
16,5,58.65,52.84,1,3,0,1.86,114,35.05
2,4,35.0,13.24,0,1,2,4.32,11,15.18
20,3,5.08,13.42,2,3,1,4.53,73,8.19
20,5,7.19,5.66,0,2,1,6.12,107,1.06
19,2,41.73,44.04,0,3,2,5.34,121,36.22
21,2,52.13,62.52,1,2,3,6.73,68,37.6
5,1,63.8,73.9,2,0,3,6.2,131,53.72
23,3,73.68,62.36,1,2,0,3.7,104,44.02
7,1,92.19,94.63,3,1,3,5.29,16,75.67
19,4,80.5,96.46,3,3,2,5.98,49,83.77
13,6,37.03,25.54,1,1,0,7.24,142,5.56
18,3,53.12,53.88,3,0,3,4.03,10,67.18
15,2,24.43,12.84,0,0,1,5.39,25,2.42
15,4,92.19,53.77,0,2,1,3.86,58,46.32
14,5,53.19,50.61,1,0,3,5.93,150,37.61
18,3,27.47,48.53,3,2,2,6.97,109,46.83
17,1,70.16,56.37,2,0,0,7.02,30,41.7
3,4,48.91,31.24,2,0,0,2.44,65,23.26
19,1,94.71,87.2,2,2,3,2.72,142,82.75
12,6,11.72,14.55,1,1,1,6.03,40,0.0
7,2,35.19,39.36,3,2,0,5.29,91,29.97
12,2,89.77,86.7,3,0,0,6.93,75,55.84
23,5,46.51,49.67,1,0,3,3.38,117,33.55
20,0,33.06,53.04,2,0,2,6.59,116,32.53
20,1,59.44,57.61,2,1,2,5.6,127,52.85
11,0,64.8,79.67,2,1,2,2.67,26,63.1
18,2,13.35,20.63,0,1,1,2.26,73,20.77
9,3,28.34,33.71,0,0,3,5.72,107,25.55
16,1,32.81,70.48,3,1,2,2.45,69,74.37
15,2,27.12,14.73,0,3,2,6.27,104,20.48
5,5,39.46,36.54,2,0,3,4.84,99,25.48
6,6,35.12,26.63,3,3,0,4.36,62,30.49
1,0,70.83,44.13,2,1,1,3.15,24,51.34
3,4,58.9,31.94,0,2,3,7.4,146,12.07
10,0,43.63,55.73,3,2,0,5.83,126,49.35
11,3,23.0,11.26,0,2,1,6.17,136,0.0
3,6,42.86,29.07,2,3,0,6.11,52,14.0
10,5,21.24,37.54,1,3,2,5.0,54,30.96
14,1,90.69,90.54,2,0,3,7.14,55,57.56
5,1,20.64,18.76,1,1,1,5.0,14,13.81
8,5,82.28,88.74,2,2,2,4.62,33,73.59
8,5,60.4,74.76,1,2,3,3.14,53,58.49
12,1,77.97,69.38,2,3,3,3.19,149,68.8
8,0,84.97,96.56,3,2,3,5.92,38,92.55
17,3,77.36,79.79,3,1,1,3.51,81,62.45
7,4,58.04,50.76,1,3,0,5.87,87,17.19
10,3,29.03,38.32,3,2,2,7.22,60,41.14
9,6,64.4,68.64,3,3,2,4.14,139,60.95
4,5,5.44,4.95,2,2,1,2.08,23,16.21
16,5,38.97,61.07,2,0,2,5.5,132,43.49
5,0,82.22,51.11,0,3,2,1.56,114,44.45
7,5,57.25,41.52,2,2,1,6.22,53,36.97
19,5,28.46,29.45,0,0,1,4.65,118,6.96
22,2,85.3,56.62,0,1,1,4.44,70,38.56
16,4,6.37,29.61,3,1,1,4.92,146,22.97
21,5,84.46,76.44,1,1,2,4.6,15,46.79
20,6,73.35,60.11,2,2,0,3.44,14,38.62
11,3,18.17,29.07,3,2,1,3.19,86,24.61
18,0,10.66,31.58,2,0,2,3.99,141,31.65
7,4,90.61,91.17,3,2,0,6.87,18,67.22
11,4,11.03,26.86,3,1,3,2.31,119,40.47
12,0,92.64,88.8,1,0,3,3.45,142,58.52
23,5,42.86,40.83,3,3,1,2.65,78,40.71
20,1,36.82,53.72,3,1,2,4.06,132,43.91
11,6,63.5,41.92,1,0,1,2.3,116,32.96
15,3,49.64,58.54,3,2,1,6.06,40,47.67
4,2,40.1,20.16,0,3,0,2.12,130,9.22
19,0,62.61,64.76,0,0,3,5.49,108,44.38
13,0,36.51,55.0,2,0,3,3.11,11,50.53
12,5,8.09,20.08,2,3,3,4.33,90,22.94
18,2,79.22,73.86,2,2,0,2.7,102,71.14
15,5,51.32,64.07,3,1,3,5.88,122,53.39
1,1,66.8,51.0,1,1,2,7.19,118,29.49
6,6,56.77,66.89,3,2,2,2.83,77,51.81
4,6,60.28,54.71,3,2,1,7.22,52,31.61
17,0,24.7,20.73,0,0,0,3.45,37,15.93
0,4,89.12,73.99,1,1,1,4.85,22,45.88
4,6,45.3,26.55,0,3,0,5.71,100,1.47
14,2,87.81,79.32,2,0,3,2.7,145,59.42
16,0,77.62,73.92,1,3,3,4.17,21,67.82
12,6,69.81,63.72,1,1,3,1.91,109,53.24
20,3,46.41,53.55,1,0,3,5.68,92,46.08
22,0,7.04,0.0,1,2,0,4.0,34,0.0
3,5,33.37,16.42,0,2,2,6.85,39,0.0
22,4,64.84,54.64,0,1,3,3.14,50,34.81
14,0,34.76,32.96,2,3,2,7.04,106,31.15
15,1,13.92,25.87,3,0,2,2.35,52,41.21
2,0,51.6,44.11,2,0,1,5.14,126,28.1
14,6,18.9,35.19,3,2,3,3.35,62,45.17
17,0,32.56,35.57,0,2,2,2.59,25,31.41
13,5,50.17,47.47,3,2,2,2.06,23,55.09
2,3,15.47,11.64,2,3,0,5.43,66,0.0
12,4,15.13,22.36,2,3,3,2.9,67,35.68
22,5,23.91,33.43,0,2,2,4.94,113,18.86
17,6,58.26,81.15,2,2,3,7.38,77,62.07
3,0,88.99,65.76,1,3,2,3.4,33,58.7
23,0,26.51,34.23,3,3,2,1.71,40,45.73
23,0,69.78,83.23,3,0,3,2.36,89,76.73
4,4,22.04,27.02,3,2,0,2.22,57,34.95
19,3,62.2,83.9,3,3,1,4.28,104,75.01
9,0,17.39,42.51,2,0,0,5.97,140,18.23
14,1,81.08,52.19,0,3,2,3.28,60,43.47
10,3,71.83,73.83,1,2,1,2.38,87,65.35
18,5,66.27,66.15,3,0,0,5.34,127,56.36
23,2,6.32,30.39,2,2,3,3.31,39,34.74
19,6,80.28,83.24,3,1,0,4.95,82,54.82
22,6,18.58,31.53,3,1,0,7.1,53,9.87
22,5,53.01,53.17,2,2,0,3.25,98,37.01
2,3,74.9,50.01,0,2,2,4.57,114,35.81
6,6,61.85,54.86,3,3,1,6.34,29,51.62
17,5,78.71,77.98,0,1,2,5.65,36,42.33
14,3,68.8,47.43,0,0,1,6.01,13,32.43
1,3,73.05,69.62,0,3,3,6.14,11,54.32
2,5,31.89,11.61,0,1,1,4.74,17,0.0
12,3,39.12,42.5,1,3,3,4.72,109,38.71
14,1,50.13,53.76,3,3,1,5.81,137,48.45
4,6,57.75,35.8,3,0,0,5.69,67,13.16
4,0,67.25,38.65,1,1,1,5.52,134,19.21
3,4,55.0,42.99,1,0,0,3.79,112,22.43
13,4,68.94,46.6,1,2,1,6.47,123,28.48
0,4,18.57,38.01,3,3,0,2.92,114,23.78
13,0,40.52,40.51,0,2,3,2.43,38,39.36
11,3,87.2,63.58,0,1,2,3.57,83,41.31
11,6,24.53,18.6,0,3,0,3.02,84,0.0
16,1,17.93,29.68,3,0,3,5.48,100,44.84
12,4,72.03,53.53,0,0,1,2.89,122,40.34
17,6,22.5,34.76,3,1,0,5.44,25,33.07
18,6,46.18,29.39,0,3,0,4.58,105,28.43
22,3,69.06,55.3,2,3,0,2.41,127,48.65
19,2,48.64,67.7,3,2,0,3.05,26,71.34
12,4,86.14,67.3,0,3,1,4.63,68,46.09
11,3,84.03,76.3,1,3,2,5.9,136,56.51
5,4,50.27,36.68,2,2,1,3.89,13,33.5
14,5,91.48,81.6,3,0,3,2.9,32,72.86
3,4,31.26,39.82,3,3,3,3.27,123,38.99
22,1,26.05,5.55,0,2,1,2.07,34,5.52
20,5,65.32,60.35,3,0,2,1.65,108,54.21
2,3,56.55,32.95,1,3,1,7.34,137,28.7
18,6,27.6,24.6,2,1,1,2.08,80,44.03
2,4,38.4,39.19,3,3,0,2.25,78,31.43
17,6,25.97,45.79,3,1,2,6.73,70,39.62
2,6,26.33,4.62,0,0,0,5.48,62,0.0
11,6,38.08,43.12,1,1,2,4.12,63,24.26
15,5,88.18,66.98,1,1,3,5.39,88,48.5
17,4,80.14,69.3,2,3,1,7.11,136,54.86
10,0,51.12,72.63,3,0,2,2.1,148,63.52
22,2,48.0,67.53,1,3,3,2.96,132,55.88
18,3,7.83,25.43,0,0,2,6.66,26,20.33
4,5,46.61,30.86,0,3,1,6.18,53,4.89
16,4,61.14,58.95,0,2,3,7.47,116,54.61
17,3,75.07,62.14,1,1,0,3.38,86,51.35
8,1,37.04,56.26,3,3,2,7.17,57,57.78
17,5,87.74,86.79,1,1,1,3.56,53,62.34
21,3,80.62,66.03,1,2,0,5.79,26,44.67
19,0,12.4,40.63,2,0,2,6.8,56,35.78
18,1,86.27,80.7,2,0,2,2.52,69,84.77
15,6,25.05,33.36,1,1,2,2.73,68,29.98
6,0,88.1,66.73,0,0,2,4.99,87,50.26
19,2,61.76,56.45,0,0,1,6.56,48,32.61
8,3,42.07,43.6,0,1,1,1.97,39,42.86
12,0,44.28,28.16,0,2,0,6.61,135,0.0
7,1,55.65,50.95,1,0,2,3.56,67,43.25
7,6,80.95,85.82,2,3,3,3.94,45,80.56
3,4,80.32,62.89,2,3,1,3.54,99,42.21
23,1,42.34,50.44,3,3,1,6.97,86,33.9
3,1,81.41,64.22,1,0,1,2.28,91,37.37
2,2,47.48,53.33,2,3,2,4.95,41,43.18
22,5,42.58,56.3,3,0,2,2.39,111,47.95
13,5,26.89,25.09,0,0,1,7.07,37,8.03
10,1,79.51,73.75,3,2,0,6.29,127,69.53
17,5,60.81,50.35,0,3,1,2.9,69,43.65
9,6,43.8,51.72,2,0,1,3.29,67,39.31
3,1,64.61,50.98,3,1,0,3.79,64,40.54
17,0,82.49,78.55,1,1,1,3.93,69,56.72
4,6,22.8,22.71,2,2,3,6.4,103,17.75
13,3,40.32,60.54,2,2,2,4.89,80,60.71
22,5,39.23,37.6,2,2,0,4.07,27,24.97
22,2,11.84,31.42,2,0,3,5.82,89,28.71
8,2,35.07,41.87,3,3,0,4.25,47,41.66
18,1,73.56,81.36,0,2,2,2.27,25,64.51
14,1,27.8,24.24,1,2,2,2.14,128,30.05
11,3,77.98,74.23,3,1,2,3.46,54,60.52
3,0,90.97,80.48,1,0,3,5.12,93,54.64
9,5,25.16,31.79,1,2,1,2.31,34,22.06
15,3,41.87,48.11,2,1,3,4.8,57,54.62
23,6,16.82,29.27,3,0,2,3.12,64,37.12
0,3,67.29,47.41,1,2,1,5.67,28,25.11
17,2,48.4,57.56,3,1,0,1.67,147,43.32
20,3,57.98,70.62,2,3,2,4.31,53,60.63
22,1,75.08,62.3,0,2,1,1.81,92,44.89
10,5,74.86,83.06,3,1,1,3.48,89,82.18
2,5,51.44,37.0,1,0,2,1.59,70,37.03
6,1,84.41,77.38,1,1,2,4.31,92,60.94
20,4,88.87,63.11,2,0,0,6.1,89,39.13
21,3,61.76,59.75,2,0,1,2.1,21,48.58
15,1,8.46,28.91,2,1,3,5.91,104,27.8
2,0,74.84,66.63,0,2,2,5.01,26,42.66
2,5,85.27,81.3,3,0,1,4.53,71,50.27
11,1,55.1,54.86,1,0,3,5.1,61,35.28
14,3,68.03,51.26,0,0,2,3.52,73,49.18
0,1,37.04,35.14,2,3,3,5.76,20,34.81
16,4,50.19,55.07,2,3,1,6.18,108,49.92
13,0,76.83,64.43,0,1,0,6.17,69,25.79
0,2,83.84,78.27,3,1,2,3.12,18,75.04
2,3,15.37,28.69,2,1,3,5.42,10,31.15
10,3,6.55,38.39,3,2,2,2.39,86,46.59
17,4,38.62,41.85,2,2,1,4.47,103,42.81
19,1,40.18,30.97,0,1,0,1.52,87,28.44
10,3,74.6,62.35,0,2,0,2.66,111,44.81
7,5,5.77,28.7,3,0,3,5.29,116,37.19
23,2,73.76,52.42,2,2,0,6.75,132,37.09
11,1,53.27,38.78,0,3,2,1.79,148,34.34
7,5,67.8,67.2,0,0,2,4.85,134,36.29
10,5,50.83,50.98,2,2,1,5.32,122,40.7
0,4,76.17,70.42,2,2,3,7.09,70,57.25
7,5,44.34,35.69,0,3,2,5.43,81,33.25
12,5,36.13,38.67,0,3,3,2.12,96,41.86
22,5,62.29,54.96,2,0,1,2.38,33,52.86
17,3,45.0,55.52,1,0,2,5.31,105,47.57
18,0,32.31,38.92,0,0,3,2.79,92,39.96
13,4,87.22,78.33,0,2,3,7.07,83,55.39
2,1,70.09,42.78,0,2,1,7.02,127,14.02
9,5,22.72,32.8,2,2,1,7.19,106,27.83
23,3,71.61,66.66,1,1,3,3.26,141,63.71
1,6,27.72,18.14,0,0,2,5.8,147,4.81
21,4,43.81,52.5,3,0,1,5.48,126,41.76
16,3,24.57,35.22,2,1,1,1.71,52,39.94
6,6,15.2,30.1,2,1,3,3.09,36,30.81
18,3,40.92,45.76,0,1,2,2.74,52,40.35
20,2,54.96,65.12,2,0,3,3.72,110,50.68
1,2,32.19,37.64,3,1,2,7.22,131,27.7
2,6,11.75,14.25,2,3,3,6.57,134,0.0
15,5,27.47,27.38,1,0,1,3.26,106,12.26
23,1,27.11,41.21,1,3,3,4.68,106,36.01
0,3,58.17,39.55,3,0,0,2.65,144,46.07
15,2,30.39,20.63,0,2,2,3.16,106,19.08
3,4,53.04,29.55,0,0,1,1.89,29,18.98
15,0,47.33,40.73,0,1,2,5.36,80,20.7
14,4,28.97,27.48,2,3,3,5.44,60,45.56
2,5,71.71,50.65,1,3,0,6.53,99,17.04
16,1,65.08,52.58,0,2,0,6.73,99,43.47
21,1,66.22,54.22,3,2,2,2.46,51,56.38
20,4,44.02,37.9,2,2,1,5.96,52,36.28
0,1,33.49,22.01,0,3,2,2.31,22,19.48
5,6,58.17,38.47,3,2,1,3.74,51,32.16
5,5,91.32,72.54,2,2,0,4.59,126,49.28
10,6,44.06,48.03,0,0,3,1.8,102,50.27
3,3,64.88,66.46,3,3,2,2.44,142,57.8
20,6,44.81,31.06,0,2,2,3.13,140,22.82
18,0,88.93,88.91,3,1,0,2.27,130,73.58
19,2,28.82,28.13,1,0,0,7.1,35,17.29
4,0,46.26,36.96,1,2,2,3.23,57,23.56
0,4,49.43,30.06,0,3,0,4.51,18,0.0
21,3,70.58,69.33,3,3,1,7.48,23,43.1
6,2,69.92,78.0,2,3,3,4.9,42,66.18
15,2,71.55,74.49,2,3,3,3.97,49,61.86
21,4,70.96,70.85,3,2,2,7.08,12,59.0
0,1,47.28,41.94,2,3,0,2.83,128,25.49
0,3,19.0,18.06,1,0,0,2.58,84,0.0
0,4,83.34,67.62,3,1,0,4.71,102,42.76
3,1,34.23,40.0,2,1,1,4.06,102,30.5
1,1,14.93,9.1,0,2,2,6.28,146,0.0
19,2,16.59,41.05,3,1,2,1.75,30,62.35
14,4,49.53,54.69,3,1,1,5.21,58,45.07
23,1,43.33,42.29,0,3,3,5.76,53,21.77
19,2,64.72,61.42,2,2,0,7.33,87,38.62
23,3,60.07,57.24,3,2,1,2.37,84,55.74
5,1,14.67,18.6,3,0,2,2.98,121,23.56
6,3,31.71,23.6,0,2,0,7.09,89,0.0
20,0,85.66,97.07,3,1,3,5.28,42,76.03
5,0,74.0,62.98,0,2,3,1.73,89,45.79
1,1,83.35,72.73,2,3,2,1.96,145,60.41
16,2,6.98,38.77,2,1,2,6.21,91,32.66
19,0,87.09,69.84,0,3,0,4.9,93,42.67
23,6,82.5,60.48,2,2,0,4.89,34,45.24
22,2,45.7,35.46,1,1,0,6.78,11,18.64
2,5,65.62,51.82,3,3,0,2.95,39,40.73
18,6,29.48,45.64,3,0,2,2.46,13,48.07
20,5,64.27,70.55,2,2,3,5.18,73,61.22
16,5,76.89,84.91,2,1,2,6.79,134,71.0
19,0,48.52,41.81,0,2,3,3.09,72,43.93
20,2,7.54,31.41,3,0,3,5.59,100,27.86
10,5,42.47,31.26,2,2,2,2.41,130,44.64
0,4,70.25,46.94,1,0,0,2.53,117,19.86
10,0,68.34,65.48,0,1,3,6.91,101,40.83
4,3,48.77,57.55,2,3,2,2.21,120,43.13
2,5,93.71,90.81,3,2,2,1.65,49,77.2
2,5,15.53,34.71,3,1,3,6.15,69,21.61
16,2,19.25,22.14,0,1,2,3.68,66,23.87
12,1,28.25,28.22,3,0,0,3.88,122,11.21
12,2,77.32,60.0,0,0,3,6.3,67,46.15
17,2,73.65,87.72,1,2,3,2.58,142,85.2
13,2,74.55,52.3,1,1,0,5.4,36,27.87
15,2,84.17,61.9,0,0,1,3.38,34,44.74
2,3,44.86,18.0,0,1,0,2.13,110,4.69
20,0,33.67,38.44,3,1,2,5.62,117,37.24
10,1,59.03,59.83,2,3,0,3.41,105,49.11
3,2,41.89,42.23,3,0,1,6.7,53,24.99
19,1,52.15,46.97,2,1,2,7.01,11,42.03
17,6,17.62,25.57,1,0,3,6.59,55,18.36
1,4,40.67,27.07,0,0,1,3.43,75,16.9
4,6,47.54,45.72,2,2,3,2.92,68,31.94
0,3,12.87,13.46,3,0,0,6.86,140,0.41
6,0,94.5,72.28,0,2,0,4.22,131,42.15
2,6,8.4,0.0,1,3,0,5.75,119,0.0
17,3,87.76,79.02,1,1,2,6.46,13,68.32
12,4,12.22,31.42,3,0,1,3.17,27,27.63
23,2,82.34,54.74,0,3,0,2.21,71,43.71
17,3,54.34,60.31,0,3,3,5.25,97,63.77
14,3,22.67,12.3,0,3,1,5.04,105,5.25
12,1,25.82,20.82,0,3,2,3.12,51,8.85
1,3,36.64,28.91,3,3,2,5.01,25,33.07
1,5,76.46,35.65,1,2,0,6.24,56,15.49
14,0,18.24,22.8,1,3,2,3.6,121,25.24
0,0,26.8,31.45,1,1,3,2.95,149,13.19
1,5,67.34,56.68,3,3,1,5.85,142,41.82
5,3,60.26,65.51,2,0,3,6.22,93,42.84
21,6,42.87,35.12,1,3,1,7.23,22,24.97
11,4,10.45,11.68,3,1,1,2.39,146,18.29
17,4,55.26,49.2,0,1,0,6.84,31,32.76
9,6,25.63,23.9,2,2,0,6.09,47,9.8
4,4,60.09,41.15,1,0,0,5.71,147,14.47
8,2,29.71,23.39,1,3,2,3.38,81,27.86
2,3,93.23,57.2,0,2,0,1.63,37,35.03
18,1,58.15,61.79,0,0,2,4.55,80,62.14
4,2,56.42,50.68,2,3,1,3.21,21,35.48
9,4,80.31,76.07,3,0,0,3.24,54,62.71
23,1,94.38,94.6,3,3,3,7.06,144,71.45
14,4,75.13,58.61,0,3,2,2.42,52,47.93
11,4,58.45,59.0,3,2,1,7.11,135,42.81
13,2,82.72,71.94,0,2,2,4.52,86,45.74
18,0,21.31,44.09,3,3,3,6.53,102,60.46
6,4,73.78,62.56,2,3,1,3.2,109,60.91
15,5,66.19,49.6,3,2,0,5.3,87,33.04
20,5,55.69,50.63,0,0,2,4.84,14,34.97
13,2,83.01,76.53,3,2,1,7.04,139,53.89
10,4,68.87,58.75,1,0,2,2.58,76,47.56
3,2,69.51,57.8,2,0,0,2.73,102,32.4
5,2,86.88,75.84,2,0,3,7.19,88,46.28
22,2,67.95,53.34,2,1,0,2.09,102,49.03
12,1,27.99,40.02,2,3,1,5.31,60,25.3
7,6,21.53,28.73,1,0,2,1.86,128,36.45
10,4,51.19,43.49,1,0,2,1.96,41,47.55
13,1,26.14,29.15,0,0,1,5.08,102,7.11
12,6,67.97,62.67,2,0,3,4.81,91,49.09
16,1,80.84,99.97,2,2,1,4.94,81,85.7
6,4,31.26,37.01,2,3,2,4.34,13,38.42
15,1,87.21,62.3,2,0,1,5.95,64,44.51
10,2,72.22,77.9,1,3,1,7.45,16,59.16
22,4,93.93,78.86,0,3,3,3.15,80,68.81
3,6,22.88,26.89,3,0,1,3.44,106,12.91
3,6,46.54,44.8,3,1,1,3.44,83,33.91
11,6,62.63,60.19,3,3,3,6.08,116,45.55
12,1,73.66,37.49,0,2,0,3.59,60,26.09
16,0,87.07,96.99,2,0,1,5.56,53,73.59
9,6,85.21,67.03,2,0,1,4.18,73,58.92
21,6,26.25,31.99,0,1,1,5.15,42,4.6
11,1,43.02,57.28,3,3,2,6.47,123,43.21
3,0,69.65,61.99,3,3,1,4.58,124,50.36
2,4,16.91,17.52,1,1,3,4.35,68,23.48
23,0,91.34,100.0,2,2,3,3.1,121,82.72
3,0,72.23,53.77,3,2,0,4.6,13,38.9
22,6,79.6,73.28,3,1,2,3.07,31,72.38
6,3,86.67,85.73,3,2,1,6.56,49,65.56
2,0,21.02,25.04,3,1,2,3.83,64,28.4
7,4,42.99,42.5,2,2,1,2.27,42,51.98
14,2,63.65,72.05,3,2,3,2.94,82,70.3
10,3,79.02,93.34,3,2,3,4.71,121,79.39
18,6,71.42,69.21,0,3,0,7.0,74,37.32
14,1,15.94,35.69,2,2,0,3.3,73,30.24
9,4,63.11,42.53,1,2,0,3.09,18,51.49
15,5,31.46,44.58,1,3,3,3.94,49,30.76
23,2,41.58,22.68,0,2,0,7.31,123,12.76
9,6,94.48,82.12,2,1,2,6.57,124,62.46
3,3,19.14,20.63,3,2,1,2.4,24,25.81
9,3,14.39,19.77,1,3,1,5.18,12,31.62
20,6,41.82,38.26,2,3,2,6.25,127,28.8
5,4,82.77,51.95,1,1,3,6.11,34,40.92
22,6,19.6,39.87,2,1,2,4.43,91,24.88
14,5,12.2,20.71,0,1,2,5.89,126,4.12
14,4,42.7,53.27,3,0,2,5.0,121,46.54
7,1,61.91,47.44,1,1,0,2.71,87,35.4
22,2,18.92,39.91,2,0,2,1.84,63,45.19
0,6,77.41,63.93,3,1,1,3.72,119,43.01
7,4,81.13,59.03,0,0,0,1.87,107,46.16
10,1,52.03,49.6,3,1,1,3.87,128,50.74
11,2,7.74,18.98,2,2,0,6.47,82,14.93
11,5,51.45,51.35,3,3,1,6.57,142,33.57
3,1,24.28,20.95,2,3,0,1.7,118,20.63
5,0,45.15,33.33,0,2,2,1.92,18,41.24
2,5,73.38,60.92,2,2,1,5.52,51,30.4
13,2,9.9,26.29,2,3,2,4.5,122,20.47
8,5,5.01,27.12,3,2,2,2.4,26,52.12
13,3,17.01,37.78,2,0,3,6.33,109,28.32
14,6,9.08,15.84,1,3,0,2.8,58,8.81
16,3,28.44,45.95,0,2,2,1.97,39,40.04
13,6,41.38,28.6,1,2,1,6.0,86,26.61
15,5,75.17,73.56,2,0,1,5.15,141,36.65
14,1,7.73,11.1,1,1,3,3.87,136,23.95
15,6,36.59,36.09,1,1,0,5.66,66,4.61
14,5,88.65,61.34,0,3,1,6.97,10,27.67
7,0,56.87,78.49,3,1,3,1.71,135,71.89
5,0,79.41,78.27,3,1,1,5.27,136,52.38
18,1,48.52,48.19,1,2,0,2.81,95,35.55
8,0,13.75,14.57,0,0,0,4.34,98,0.0
13,2,21.82,34.02,3,2,1,4.04,84,27.26
